Code,1.1,1.1.1,1.1.1.1,1.1.1.2,1.1.1.2.1,1.1.1.2.2,1.1.1.2.3,1.1.1.3,1.1.1.4,1.1.1.4.1,1.1.1.4.2,1.1.1.4.3,1.1.1.5,1.1.1.5.1,1.1.1.5.2,1.1.1.6,1.1.1.6.1,1.1.1.6.2,1.1.1.7,1.1.1.8,1.1.2,1.1.2.1,1.1.2.1.1,1.1.2.1.2,1.1.2.1.3,1.1.2.1.4,1.1.2.1.5,1.1.2.1.6,1.1.2.2,1.1.2.2.1,1.1.2.2.1.1,1.1.2.2.1.1.1,1.1.2.2.1.1.2,1.1.2.2.1.1.3,1.1.2.2.1.1.3.1,1.1.2.2.1.1.3.2,1.1.2.2.1.1.3.3,1.1.2.2.1.1.3.4,1.1.2.2.1.2,1.1.2.2.2,1.1.2.2.3,1.1.2.2.4,1.1.2.2.5,1.1.2.2.6,1.1.2.2.7,1.1.2.3,1.1.2.4,1.1.2.5,1.1.2.6,1.1.2.7,1.1.2.8,1.2,1.2.1,1.2.1.1,1.2.1.2,1.2.1.3,1.2.1.4,1.2.1.5,1.2.1.6,1.2.1.7,1.2.2,1.2.2.1,1.2.2.2,1.2.2.3,1.2.2.4,2.1,2.1.1,2.1.1.1,2.1.1.2,2.1.1.3,2.1.1.4,2.1.1.5,2.1.1.6,2.1.1.7,2.1.2,2.1.2.1,2.1.2.2,2.1.2.3,2.1.2.4,2.1.2.5,2.1.2.6,2.2,2.2.1,2.2.1.1,2.2.1.2,2.2.1.3,2.2.1.4,2.2.1.5,2.2.1.6,2.2.1.7,2.2.2,2.2.2.1,2.2.2.2,2.2.2.3,2.2.2.4,2.2.2.5,2.2.2.6,2.2.3,2.2.3.1,2.2.3.2,2.2.3.3,2.2.3.4,3.1,3.1.1,3.1.2,3.1.3,3.1.4,3.1.5,3.1.6,3.2,3.2.1,3.2.2,3.2.2.1,3.2.2.2,3.2.2.3,3.2.2.4,3.2.3,3.2.4,3.2.5,3.3,3.3.1,3.3.2,3.3.3,3.3.4,3.3.5,3.3.5.1,3.3.5.2,3.3.5.3,3.3.5.4,3.3.6,3.3.6.1,3.3.6.2,3.3.6.3,3.3.6.4,3.3.6.5,3.3.6.6
000199_000009_008705324,0,0,0,0,0,0,0,0,10,5,5,5,0,0,0,0,7,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,9,0,0,9,0,10,10,0,0,0,0,10,9,0,10,0,0,0,0,0,0,0,0,9,10,8,9,9,7,8,0,2,10,10,7,8,8,0,0,2,0,5,6,0,0,9,0,6,8,10,0,5,0,0,3,6,0,0,0,10,7,8,0,8,6,0,10,0,7,7,5,9,10,0,6,0,10,9,7,10,0,10,0,6,5,0,0,7,0,9,8,7
000199_000009_008699809,0,0,0,10,7,7,7,0,0,5,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,0,10,0,6,7,10,0,0,0,10,0,3,0,0,0,9,9,9,6,0,9,8,0,0,7,8,9,9,7,0,0,0,7,9,0,0,0,0,0,0,0,7,0,7,0,0,0,0,9,0,0,7,8,0,6,7,7,0,0,0,0,0,6,6,9,0,10,0,0,9,0,0,0,9,8,0,0,0,0,0,0,0,0,0
000199_000009_008709011,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,8,9,10,0,0,0,0,10,7,7,0,0,0,0,0,0,0,0,0,0,10,10,9,0,9,0,0,0,10,9,8,0,7,0,0,0,9,7,6,6,0,0,0,7,5,0,0,0,0,0,0,7,0,6,0,8,7,0,9,8,8,0,8,0,0,0,0,0,10,8,0,0,9,0,0,9,0,7,7,0,0,0,0,0,0,0,8,0
000199_000009_008706577,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,8,7,0,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,10,0,7,8,0,0,6,8,9,9,0,0,0,0,10,6,0,5,0,0,0,7,7,9,0,8,0,0,0,7,6,0,0,10,0,0,0,0,8,0,9,0,7,8,0,0,0,8,10,0,8,10,3,0,0,0,9,0,9,0,10,10,0,0,0,0
000199_000009_008708425,0,0,2,0,0,0,5,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,7,9,0,0,5,0,10,0,9,0,0,0,0,0,0,0,0,0,8,0,9,9,8,9,0,0,5,9,9,7,6,4,0,0,0,0,0,0,0,10,0,0,6,0,0,0,0,0,0,0,3,0,2,0,10,7,0,9,8,6,0,10,0,0,0,5,0,10,0,0,0,6,6,0,3,0,8,0,0,0,0,0,0,0,0,0,0
000199_000009_008715877,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,10,0,0,0,9,0,0,0,0,0,0,0,9,9,0,10,0,7,0,0,0,10,8,8,3,0,0,0,0,6,5,0,0,0,0,0,8,9,6,0,0,0,0,0,0,0,0,0,9,0,6,0,9,0,0,9,0,9,0,7,7,10,9,0,0,7,0,0,8,0,8,7,0,0,0,0,0,0,0,0,0
000199_000009_008715031,0,0,0,3,0,0,0,0,10,5,5,5,4,4,0,5,5,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,5,10,7,8,0,6,0,4,10,9,0,0,3,0,9,5,9,0,0,0,0,0,0,0,0,0,10,8,7,8,6,6,5,0,0,7,9,0,4,7,0,0,0,7,10,0,0,0,0,0,4,0,5,0,0,0,0,6,0,0,0,0,7,10,7,0,9,8,0,6,0,0,0,0,7,7,0,6,0,5,4,0,0,0,0,7,4,6,0,6,5,0,0,6,0
000199_000009_008707488,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,10,0,5,0,0,0,0,0,0,8,0,0,0,0,0,10,0,10,0,0,0,9,9,9,8,7,0,0,0,6,6,8,10,0,0,0,0,9,9,0,7,0,0,0,7,6,0,0,10,8,0,0,0,7,0,9,0,10,9,8,8,8,10,9,0,9,10,7,10,0,10,8,0,0,0,0,0,0,0,7,0
000199_000009_008707703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,9,8,0,0,0,8,9,7,0,0,0,6,7,0,0,0,0,0,0,8,6,9,0,7,0,0,6,0,10,0,0,10,8,7,7,7,5,0,10,0,9,8,7,7,0,8,8,0,9,7,0,8,0,9,8,0,0,0,9,7,0,0,5,7
000199_000009_008718753,0,0,2,0,10,2,2,0,0,0,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,9,0,0,0,10,0,0,0,0,0,0,9,0,0,10,0,8,0,9,8,0,0,0,9,8,8,0,0,0,0,0,6,7,0,5,0,0,0,0,0,6,0,6,0,0,0,7,9,7,0,8,7,0,0,0,0,0,8,0,7,5,0,7,10,7,7,0,6,0,0,7,0,10,8,0,0,0,0,0,0,0,8,0
000199_000009_008707719,0,0,0,0,0,0,0,0,10,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,5,0,10,0,10,0,0,0,0,0,0,0,0,7,0,0,0,0,9,8,0,0,0,0,10,0,3,0,0,0,0,0,0,3,0,0,8,9,7,8,10,0,8,0,2,10,9,9,7,8,0,0,3,10,8,9,8,0,0,0,8,5,7,0,6,7,0,4,8,5,5,0,10,8,7,5,9,8,0,10,9,10,9,0,9,10,10,9,0,7,9,4,7,9,9,7,6,5,10,0,0,0,0,9,0
000199_000009_008717192,0,0,0,0,0,7,0,10,3,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,10,3,0,5,2,0,0,0,0,0,0,0,0,8,10,7,9,8,8,9,0,0,10,10,9,7,8,0,0,0,6,6,6,5,0,0,0,5,0,0,0,0,0,0,4,5,6,6,0,10,8,0,6,7,7,0,10,0,6,0,6,9,10,8,7,0,10,8,0,9,0,10,7,7,5,0,0,0,0,0,0,0
000199_000009_008715003,0,0,0,0,0,0,0,0,0,10,0,10,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,9,8,0,0,1,1,10,0,7,0,0,0,0,0,0,0,0,0,8,9,0,8,0,9,7,0,5,10,9,9,8,8,0,0,0,10,7,0,6,8,0,0,0,0,8,0,7,0,0,0,7,7,8,0,9,8,6,10,9,8,0,9,0,8,9,6,8,10,8,8,0,9,10,6,6,0,8,8,0,0,0,0,0,0,0,10,0
000199_000009_008706956,0,0,0,0,0,10,5,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,10,0,2,0,4,0,0,0,0,1,0,0,0,0,9,10,7,10,9,8,7,0,0,8,10,9,8,7,0,0,0,7,7,7,6,0,0,0,8,0,8,0,8,6,0,7,8,6,6,0,9,8,3,0,7,4,0,10,9,10,9,10,9,0,10,7,0,9,9,7,10,0,10,10,0,0,0,4,0,0,0,0,0
000199_000009_008708942,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,4,4,4,4,4,3,0,0,0,5,0,0,0,0,0,0,6,5,5,0,0,4,3,5,0,4,0,9,9,0,0,10,0,0,0,9,0,0,0,0,3,0,0,0,0,9,8,10,8,7,8,9,0,6,5,8,10,9,8,0,0,2,10,9,0,9,7,0,0,6,6,5,0,5,0,0,2,8,9,7,0,7,7,8,8,8,10,0,3,0,8,6,5,7,8,6,7,0,8,10,0,9,0,9,9,7,8,0,0,4,4,3,7,4
000199_000009_008715313,0,0,0,10,0,0,0,10,10,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,10,10,10,0,0,6,0,0,0,0,0,0,0,0,0,10,0,0,0,10,9,0,0,0,9,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,7,0,9,0,0,0,0,0,10,0,0,0,10,10,8,0,0,10,7,0,10,0,0,0,0,0,7,0
000199_000009_008706671,0,0,0,0,7,8,0,0,6,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,9,0,7,8,8,0,10,0,0,9,0,0,0,0,8,9,8,10,10,8,8,0,0,0,8,9,0,7,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,9,0,6,0,0,7,7,0,0,7,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,9
000199_000009_008718033,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,7,0,0,0,0,0,0,0,10,0,0,0,0,8,0,0,0,0,10,0,0,0,9,0,0,0,0,8,8,0,0,0,0,0,0,0,6,0,0,10,0,7,0,5,0,0,0,0,0,0,0,6,0,8,8,0,0,0,7,0,9,0,0,0,0,0,9,0,0,0,9,7,7,0,0,9,8,0,0,0,0,0,0,10,0,0
000199_000009_008705533,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,8,0,10,9,0,5,9,8,8,0,7,0,0,0,7,6,0,0,0,0,0,8,0,7,0,0,0,0,0,6,6,0,0,8,8,0,0,0,0,0,0,0,8,0,0,0,9,7,0,0,8,0,0,8,0,10,7,0,0,0,0,0,0,0,0,0
000199_000009_008716204,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,9,8,0,0,0,0,9,9,9,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,10,8,8,7,0,0,0,0,8,0,0,7,0,0,0,8,6,0,0,8,0,0,0,7,9,0,0,8,7,8,7,7,7,0,8,9,8,0,8,9,9,10,0,0,9,9,7,9,0,9,8,0,0,0,0,0,0,0,7,0
000199_000009_008719407,0,0,0,0,0,0,3,7,0,10,0,0,0,0,0,0,6,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,5,10,8,0,0,4,7,10,6,9,0,0,0,0,5,0,0,0,0,9,10,7,10,8,10,8,0,3,10,10,10,9,9,0,0,4,10,9,3,0,10,0,0,7,6,7,0,0,0,0,8,8,0,0,0,9,10,0,10,10,8,0,10,0,8,10,8,10,10,9,5,0,10,10,7,10,0,10,10,8,0,0,0,0,0,0,8,0
000199_000009_008709434,0,0,7,6,8,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,8,0,0,9,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,9,8,0,9,0,0,0,8,5,10,9,0,0,0,9,0,0,8,8,7,0,0,10,8,7,0,0,0,0,8,7,0,9,0,9,0,5,0,1,0,0,0,0,10,0,0,7,0,9,0,0,9,9,0,0,0,10,0,10,0,0,10,0,0,0,0,0
000199_000009_008705140,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,10,5,0,10,8,0,8,8,4,5,6,5,3,0,3,0,0,0,0,9,9,0,0,0,0,10,3,6,0,0,0,0,6,0,0,0,0,9,10,7,9,9,10,9,0,4,10,8,9,8,6,0,0,0,8,8,8,0,5,0,0,4,8,7,0,0,7,0,0,7,0,0,0,10,7,7,6,8,7,0,10,0,9,7,6,9,10,9,9,0,10,9,5,9,0,9,7,8,8,0,0,0,0,0,8,0
000199_000009_008706159,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,9,0,0,0,7,8,9,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,10,0,0,0,8,0,6,0,7,0,10,10,0,0,0,8,7,0,0,0,0,0,0,10,0,0
000199_000009_008715725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,9,10,8,9,0,0,9,8,8,0,8,0,0,0,0,7,8,0,0,0,0,8,0,8,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,7,0,7,0,0,7,7,0,0,0,0,0,0,0,6,0
000199_000009_008706083,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,10,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,0,4,0,0,8,10,0,0,0,0,0,0,0,0,0,9,6,8,10,7,8,10,0,5,9,9,9,7,6,0,0,0,8,9,0,0,6,0,0,6,6,7,0,0,0,0,0,8,9,0,0,9,9,0,9,8,8,0,8,0,9,6,7,8,10,0,7,0,9,8,7,10,0,10,8,7,0,0,0,0,0,0,7,0
000199_000009_008717339,0,0,0,0,0,10,7,0,3,0,0,0,0,2,0,0,5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,10,0,0,0,7,0,0,0,0,0,0,0,0,0,9,10,10,8,7,8,0,0,6,0,9,9,0,6,0,0,6,0,8,0,0,0,0,0,7,0,5,0,0,0,0,8,8,6,0,0,9,6,0,7,7,0,0,9,0,0,0,9,7,6,0,0,0,10,0,0,9,0,7,8,6,0,0,0,0,0,0,0,0
000199_000009_008705394,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,8,0,7,10,8,9,0,7,8,8,7,0,0,0,0,5,8,8,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,10,6,0,0,7,6,0,10,0,0,0,0,0,10,0,0,0,9,0,0,0,0,8,6,0,0,0,0,0,0,0,0,0
000199_000009_008715713,0,0,0,0,0,0,0,10,6,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,9,7,0,0,0,10,5,0,7,0,0,0,0,0,0,0,0,0,8,10,8,10,9,7,7,0,2,10,9,9,8,7,0,0,0,10,10,0,0,6,0,0,8,6,6,0,7,0,0,0,7,7,8,0,9,7,0,8,8,7,0,8,0,6,8,7,9,10,9,0,0,10,6,7,8,0,9,7,6,0,0,7,0,0,0,7,0
000199_000009_008706025,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,9,0,0,0,8,9,9,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,0,7,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,10,0,0,0,8,0,0,10,0,0,0,0,0,0,0
000199_000009_008708563,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,8,9,0,9,0,0,0,9,8,8,0,0,0,0,0,7,8,7,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,8,7,0,10,7,0,0,0,0,0,0,0,0,10,0,0,0,8,0,3,7,0,9,7,0,0,0,0,0,0,0,5,0
000199_000009_010045644,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,9,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,10,0,8,0,10,0,0,0,10,9,9,0,6,0,0,0,9,8,3,4,0,0,0,5,0,0,0,0,0,0,0,7,8,0,0,0,7,0,0,0,8,0,0,0,0,0,0,0,9,10,0,0,6,8,6,9,0,8,9,7,0,0,0,0,0,0,0,0
000199_000009_008714009,0,0,0,10,2,2,2,0,2,0,0,0,0,1,0,0,6,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,9,0,0,7,9,0,0,4,0,10,9,0,0,10,0,0,6,8,0,0,0,10,6,9,0,0,0,9,8,8,9,7,9,7,0,0,0,9,10,7,9,0,0,0,0,8,10,0,10,3,0,6,0,0,0,0,7,0,5,7,7,0,0,8,8,7,9,8,7,0,8,0,8,9,9,10,7,8,9,0,6,7,7,6,0,6,8,0,3,0,0,6,0,0,0,0
000199_000009_008706040,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,8,0,7,7,0,10,10,0,0,7,9,10,7,6,0,0,0,7,5,6,7,0,0,0,5,5,0,0,0,0,0,0,8,10,6,0,6,0,5,6,0,8,0,5,0,9,8,7,8,8,7,9,0,9,8,7,9,0,8,10,8,0,0,0,0,0,0,7,0
000199_000009_008707741,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,10,7,7,10,5,0,0,0,0,0,0,0,7,0,0,9,10,6,8,0,5,8,9,0,0,7,0,0,0,0,0,8,0,0,9,0,5,0,7,0,0,6,0,8,0,0,0,0,9,0,0,0,0,7,0,10,0,0,0,0,0,10,0,0,0,6,0,0,0,0,10,0,7,6,0,0,6,0,9,0,9
000199_000009_008707672,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,9,0,0,10,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,0,0,0,10,0,0,0,0,8,9,8,0,0,0,0,8,7,0,0,0,0,0,7,7,9,0,0,0,0,0,8,7,0,0,9,0,0,0,0,0,0,0,0,9,0,0,9,0,8,9,0,0,10,7,9,0,0,9,0,10,0,8,0,0,0,0,0
000199_000009_008705262,0,0,0,0,0,0,7,0,10,0,9,0,0,0,0,0,5,5,0,0,0,0,8,8,7,7,0,0,0,0,0,0,0,0,0,0,0,0,7,7,8,0,0,7,7,0,0,0,0,0,8,0,0,7,0,10,0,9,10,0,0,0,0,0,0,0,0,8,7,8,10,7,6,0,0,0,10,9,8,0,7,0,0,0,0,10,0,6,7,0,0,6,6,7,0,0,0,0,6,8,7,0,0,8,8,8,9,8,8,0,9,0,7,8,7,8,9,10,6,0,8,0,0,0,0,9,8,7,0,0,9,0,0,0,7,0
000199_000009_008716258,0,0,0,0,0,0,0,0,10,7,0,7,0,7,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,0,10,8,0,10,5,0,0,10,3,3,4,0,7,8,6,0,5,0,6,10,9,0,0,0,0,10,0,10,0,0,0,0,0,0,9,0,0,8,0,8,0,6,9,8,0,0,10,0,7,9,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,6,7,0,5,0,10,7,0,0,10,0,7,0,6,9,0,0,0,5,9,5,0,0,0,0,0,0,7,0
000199_000009_008708898,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,9,0,0,7,0,8,9,10,8,7,0,0,9,7,0,0,8,0,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,7,6,0,0,0,9,0,0,0,0,0,0,10,0,9,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
000199_000009_008719583,0,0,0,0,0,0,3,0,10,9,0,9,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,5,0,0,0,0,10,0,9,0,0,0,0,0,0,8,0,0,8,0,0,10,10,9,0,0,0,0,8,9,6,0,0,0,8,0,7,0,0,9,0,0,7,0,0,0,0,0,0,7,0,8,0,0,9,7,0,8,0,7,0,10,0,0,0,0,0,9,0,0,0,4,6,0,5,0,8,6,0,5,0,0,0,0,0,9,0
000199_000009_008717346,0,0,0,0,0,0,0,0,10,1,1,1,2,0,0,0,5,0,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6,0,0,0,0,10,8,0,0,0,0,9,0,7,10,0,0,0,0,0,0,0,0,8,10,0,6,7,9,9,0,0,10,7,9,8,0,0,0,0,8,9,9,8,6,0,0,7,7,5,0,0,0,0,4,9,8,7,0,10,8,0,7,7,9,0,10,0,10,9,8,8,10,9,9,0,10,10,9,8,0,10,8,8,9,0,0,0,0,0,9,0
000199_000009_008717083,0,0,8,0,8,7,2,0,1,0,0,0,0,0,0,8,8,0,10,7,0,0,6,9,0,0,0,2,0,0,0,5,0,7,7,0,0,0,8,5,6,5,7,7,7,6,10,6,0,10,8,0,0,10,0,0,10,8,0,5,0,7,7,6,0,0,0,10,10,9,10,10,6,9,0,7,9,8,8,7,7,0,0,0,8,7,7,6,7,6,0,10,7,8,0,2,6,0,5,6,10,7,0,9,7,8,8,8,5,0,10,0,7,2,6,7,8,8,6,0,9,7,7,8,0,0,8,0,0,0,9,6,0,0,5,0
000199_000009_008705325,0,0,0,0,6,3,3,0,5,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,9,8,0,10,8,0,0,8,9,9,9,0,0,0,0,7,0,7,0,0,0,0,0,0,7,0,0,0,0,0,7,8,7,0,9,7,0,0,8,7,0,9,0,6,0,0,6,9,7,0,0,10,10,0,10,0,10,9,0,0,0,0,0,0,0,0,0
000199_000009_008714601,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,0,0,2,0,0,0,0,0,3,0,0,0,9,10,7,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,9,0,7,10,10,8,0,0,5,10,9,10,2,5,0,0,7,6,7,6,0,0,0,0,9,0,6,0,0,0,0,3,6,0,0,0,8,7,6,7,7,8,0,8,0,0,0,0,9,9,10,6,0,8,6,0,8,0,10,9,7,5,0,8,4,0,0,8,0
000199_000009_008703518,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,8,0,0,0,0,9,10,10,0,0,0,10,0,0,0,0,0,9,9,0,10,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,7,0,9,0,10,0,7,7,10,0,0,0,10,8,7,6,0,10,10,0,0,0,0,0,0,0,9,10
